Date,DAYOPEN,DAYHIGH,DAYLOW,LTP,VOLUME(QUANTITY MN),Dividends,Stock Splits,Symbol,PREVCLOSE,CHNG,%CHNG,TURNOVER(INR MN),52W HIGH,52W LOW
2020-10-07 00:00:00+05:30,61.82437139756964,62.160373416034695,52.662717727951595,55.261131286621094,108053706,0.0,0.0,VEDL,61.77957534790039,-6.518444061279297,-10.55113121864608,5971.170033271957,71.50495147705078,27.574565887451172
2020-10-08 00:00:00+05:30,55.32834147254042,56.96355224824181,49.77310650344042,52.81952667236328,112024663,0.0,0.0,VEDL,55.261131286621094,-2.4416046142578125,-4.418303710783665,5917.089675291008,71.50495147705078,27.574565887451172
2020-10-09 00:00:00+05:30,52.61792143948465,57.56835317716857,49.90750686209272,54.589134216308594,148365893,0.0,0.0,VEDL,52.81952667236328,1.7696075439453125,3.3502904236951876,8099.16564609948,71.50495147705078,27.574565887451172
2020-10-12 00:00:00+05:30,49.145903886659426,49.145903886659426,41.2834571024018,43.433868408203125,145043336,0.0,0.0,VEDL,54.589134216308594,-11.155265808105469,-20.43495645837302,6299.793169310791,71.50495147705078,27.574565887451172
2020-10-13 00:00:00+05:30,44.105869229776474,46.54748626029097,43.83706826423086,44.64347457885742,99094028,0.0,0.0,VEDL,43.433868408203125,1.2096061706542969,2.784937687995217,4423.901719934585,71.50495147705078,27.574565887451172
2020-10-14 00:00:00+05:30,44.374681353026915,45.0242840845633,41.57466368607646,44.10587692260742,62237695,0.0,0.0,VEDL,44.64347457885742,-0.53759765625,-1.2042020952029555,2745.0481156167793,71.50495147705078,27.574565887451172
2020-10-15 00:00:00+05:30,43.90427066119654,44.91227687535666,42.2914614021383,42.53786087036133,34921322,0.0,0.0,VEDL,44.10587692260742,-1.5680160522460938,-3.5551181875319955,1485.478336645088,71.50495147705078,27.574565887451172
2020-10-16 00:00:00+05:30,43.12026785605897,43.90427272616913,42.33626298594881,42.51546478271485,24325948,0.0,0.0,VEDL,42.53786087036133,-0.0223960876464843,-0.0526497740794696,1034.2289855001525,71.50495147705078,27.574565887451172
2020-10-19 00:00:00+05:30,42.76186005642472,44.10586827298691,41.55225402871459,43.34426498413086,37394148,0.0,0.0,VEDL,42.51546478271485,0.8288002014160156,1.949408775493321,1620.821859767807,71.50495147705078,27.574565887451172
2020-10-20 00:00:00+05:30,43.142668542796414,44.8226789468307,42.94106524351835,44.46427536010742,35720982,0.0,0.0,VEDL,43.34426498413086,1.1200103759765625,2.583987469591696,1588.3075797814408,71.50495147705078,27.574565887451172
2020-10-21 00:00:00+05:30,45.24827237934437,46.77148223214788,44.68826900831287,45.33787155151367,73029577,0.0,0.0,VEDL,44.46427536010742,0.87359619140625,1.964714783567631,3311.005581487377,71.50495147705078,27.574565887451172
2020-10-22 00:00:00+05:30,47.488293754706746,48.272298604430674,46.27868763947149,46.793888092041016,79745011,0.0,0.0,VEDL,45.33787155151367,1.4560165405273438,3.211479698320184,3731.57912063258,71.50495147705078,27.574565887451172
2020-10-23 00:00:00+05:30,47.28668722521896,48.02588895947488,46.70428233727066,46.92828369140625,39413960,0.0,0.0,VEDL,46.793888092041016,0.1343955993652343,0.2872075923695111,1849.6294962817385,71.50495147705078,27.574565887451172
2020-10-26 00:00:00+05:30,46.90587941574403,47.89148736646562,46.30107647893148,46.52507781982422,46765178,0.0,0.0,VEDL,46.92828369140625,-0.4032058715820312,-0.8591958619954141,2175.7535457079316,71.50495147705078,27.574565887451172
2020-10-27 00:00:00+05:30,46.838691323861006,46.838691323861006,45.69628288455126,45.920284271240234,33619595,0.0,0.0,VEDL,46.52507781982422,-0.6047935485839844,-1.2999302245686593,1543.8213594839667,71.50495147705078,27.574565887451172
2020-10-28 00:00:00+05:30,46.56217763646384,48.6359952149142,46.24122869126248,47.10531997680664,50491711,9.5,0.0,VEDL,45.920284271240234,1.1850357055664062,2.5806366932893563,2378.4282028314474,71.50495147705078,27.574565887451172
2020-10-29 00:00:00+05:30,46.61155992995524,47.77191049077351,46.33998683891414,47.13001251220703,24380710,0.0,0.0,VEDL,47.10531997680664,0.0246925354003906,0.0524198443244808,1149.063167356491,71.50495147705078,27.574565887451172
2020-10-30 00:00:00+05:30,47.30283466956698,47.59909383156312,46.06841835529998,47.27814483642578,18428297,0.0,0.0,VEDL,47.13001251220703,0.14813232421875,0.3143057179973856,871.2556946546707,71.50495147705078,27.574565887451172
