Date,DAYOPEN,DAYHIGH,DAYLOW,LTP,VOLUME(QUANTITY MN),Dividends,Stock Splits,Symbol,PREVCLOSE,CHNG,%CHNG,TURNOVER(INR MN),52W HIGH,52W LOW
2018-03-20 00:00:00+05:30,340.75624642506176,345.69474275006263,333.8423515700605,342.58349609375,114364,0.0,0.0,TRENT,343.3736267089844,-0.790130615234375,-0.2301081253115649,39.179218947265625,346.9294128417969,231.0958709716797
2018-03-21 00:00:00+05:30,342.73167683576884,343.71937619264423,331.4225071426684,337.4474792480469,116102,0.0,0.0,TRENT,342.58349609375,-5.136016845703125,-1.499201480592522,39.17832723565674,346.9294128417969,231.0958709716797
2018-03-22 00:00:00+05:30,337.79315924841615,338.78085854446414,330.484190486099,335.6202087402344,118004,0.0,0.0,TRENT,337.4474792480469,-1.8272705078125,-0.5414977500748588,39.604527112182616,346.9294128417969,231.0958709716797
2018-03-23 00:00:00+05:30,332.45958878907385,344.70705402098,322.4838198792263,337.5462341308594,196088,0.0,0.0,TRENT,335.6202087402344,1.926025390625,0.5738705061457483,66.18876595825195,346.9294128417969,231.0958709716797
2018-03-26 00:00:00+05:30,337.74378690000964,350.5344747197065,331.9657399801186,344.3119812011719,210744,0.0,0.0,TRENT,337.5462341308594,6.7657470703125,2.0043912170234925,72.56168416625977,346.9294128417969,231.0958709716797
2018-03-27 00:00:00+05:30,345.5959194317567,345.74406827276533,332.55830900585175,340.16357421875,237507,0.0,0.0,TRENT,344.3119812011719,-4.148406982421875,-1.2048395667062417,80.79123002197265,346.9294128417969,231.0958709716797
2018-03-28 00:00:00+05:30,338.7808620241031,344.608281902202,335.5214663705434,340.8056335449219,188311,0.0,0.0,TRENT,340.16357421875,0.642059326171875,0.1887501704574,64.17744965847778,346.9294128417969,231.0958709716797
2018-04-02 00:00:00+05:30,340.7562539743823,341.6945803537965,337.7931561137355,339.7685546875,81436,0.0,0.0,TRENT,340.8056335449219,-1.037078857421875,-0.3043021462511055,27.66939201953125,346.9294128417969,231.0958709716797
2018-04-03 00:00:00+05:30,337.7931577877813,346.1392288601742,337.7931577877813,342.0402526855469,93050,0.0,0.0,TRENT,339.7685546875,2.271697998046875,0.668601601503781,31.826845512390136,346.9294128417969,231.0958709716797
2018-04-04 00:00:00+05:30,344.70706306706035,344.70706306706035,336.953617367916,340.2130432128906,101330,0.0,0.0,TRENT,342.0402526855469,-1.82720947265625,-0.5342089003588962,34.473787668762206,346.9294128417969,231.0958709716797
2018-04-05 00:00:00+05:30,343.3242778717279,346.48489750188713,340.7562536994678,341.694580078125,47892,0.0,0.0,TRENT,340.2130432128906,1.481536865234375,0.4354732702906082,16.364436829101564,346.9294128417969,231.0958709716797
2018-04-06 00:00:00+05:30,342.58351868820694,371.7700218370278,340.7562688990058,362.7819519042969,512041,0.0,0.0,TRENT,341.694580078125,21.087371826171875,6.171409514704758,185.75923343502808,362.7819519042969,231.0958709716797
2018-04-09 00:00:00+05:30,362.9795132687093,365.5475376223141,356.55946745579337,362.8807373046875,176063,0.0,0.0,TRENT,362.7819519042969,0.098785400390625,0.0272299655129164,63.8898712520752,362.8807373046875,231.0958709716797
2018-04-10 00:00:00+05:30,364.4610348613412,365.5968830065903,345.7441214206646,348.7566223144531,170291,0.0,0.0,TRENT,362.8807373046875,-14.124114990234377,-3.892219547155315,59.39011397055054,362.8807373046875,231.0958709716797
