Date,DAYOPEN,DAYHIGH,DAYLOW,LTP,VOLUME(QUANTITY MN),Dividends,Stock Splits,Symbol,PREVCLOSE,CHNG,%CHNG,TURNOVER(INR MN),52W HIGH,52W LOW
2020-10-15 00:00:00+05:30,6809.7741759111705,6830.022236127351,6643.817000452419,6677.62841796875,681316,0.0,0.0,MARUTI,6783.95556640625,-106.3271484375,-1.5673326188046663,4549.575083216797,7413.79443359375,3851.73974609375
2020-10-16 00:00:00+05:30,6679.95342104583,6762.302375474966,6648.951461731331,6679.8564453125,657914,0.0,0.0,MARUTI,6677.62841796875,2.22802734375,0.0333655484296584,4394.7710733613285,7413.79443359375,3851.73974609375
2020-10-19 00:00:00+05:30,6757.458122737354,6762.302178739316,6612.136442678486,6638.24609375,548457,0.0,0.0,MARUTI,6679.8564453125,-41.6103515625,-0.6229228412790144,3640.792537839843,7413.79443359375,3851.73974609375
2020-10-20 00:00:00+05:30,6604.386203525946,6732.269286827314,6597.604524866025,6631.12548828125,659864,0.0,0.0,MARUTI,6638.24609375,-7.12060546875,-0.1072663677752795,4375.640989199219,7413.79443359375,3851.73974609375
2020-10-21 00:00:00+05:30,6688.673192168913,6730.913459313946,6553.669243368294,6647.837890625,911967,0.0,0.0,MARUTI,6631.12548828125,16.71240234375,0.2520296497673694,6062.608777599609,7413.79443359375,3851.73974609375
2020-10-22 00:00:00+05:30,6615.043091015992,6646.04505043493,6563.890047195688,6599.10595703125,584523,0.0,0.0,MARUTI,6647.837890625,-48.73193359375,-0.7330493672607958,3857.329211321777,7413.79443359375,3851.73974609375
2020-10-23 00:00:00+05:30,6644.108008987963,6902.490176336233,6618.918914757329,6881.708984375,1758998,0.0,0.0,MARUTI,6599.10595703125,282.60302734375,4.282444155069834,12104.912340097657,7413.79443359375,3851.73974609375
2020-10-26 00:00:00+05:30,6878.559989701161,6937.947931095518,6718.754382127928,6834.76953125,1559351,0.0,0.0,MARUTI,6881.708984375,-46.939453125,-0.6820900626803106,10657.804703324218,7413.79443359375,3851.73974609375
2020-10-27 00:00:00+05:30,6846.588932173284,6984.886734645016,6833.025575013184,6935.13818359375,1461819,0.0,0.0,MARUTI,6834.76953125,100.36865234375,1.468500903868718,10137.916764402831,7413.79443359375,3851.73974609375
2020-10-28 00:00:00+05:30,6970.548579677443,7103.323970121689,6888.247876100001,6961.92578125,1645177,0.0,0.0,MARUTI,6935.13818359375,26.78759765625,0.3862590325830943,11453.60017101953,7413.79443359375,3851.73974609375
2020-10-29 00:00:00+05:30,6892.123216974628,6974.472173039127,6768.793734348391,6895.7080078125,1434852,0.0,0.0,MARUTI,6961.92578125,-66.2177734375,-0.951141616818712,9894.320426425782,7413.79443359375,3851.73974609375
2020-10-30 00:00:00+05:30,6858.263033192792,6888.247930352473,6666.39015594309,6747.91552734375,1360249,0.0,0.0,MARUTI,6895.7080078125,-147.79248046875,-2.143253169961784,9178.845348153807,7315.232421875,3851.73974609375
2020-11-02 00:00:00+05:30,6825.178200588555,6833.41309611712,6636.356984785212,6654.134765625,1059351,0.0,0.0,MARUTI,6747.91552734375,-93.78076171875,-1.3897737951628726,7049.064318099609,7315.232421875,3851.73974609375
2020-11-03 00:00:00+05:30,6723.549680719221,6746.0745409608235,6638.730449976617,6697.73095703125,926491,0.0,0.0,MARUTI,6654.134765625,43.59619140625,0.6551744583152451,6205.38745211084,7315.232421875,3851.73974609375
2020-11-04 00:00:00+05:30,6697.730801993908,6833.9939985510355,6694.00078437601,6737.1611328125,901404,0.0,0.0,MARUTI,6697.73095703125,39.43017578125,0.588709460475661,6072.903993761719,7220.65478515625,3851.73974609375
2020-11-05 00:00:00+05:30,6801.054717268708,6883.306694666232,6761.963090202143,6871.583984375,843221,0.0,0.0,MARUTI,6737.1611328125,134.4228515625,1.9952447167666856,5794.2639188886715,7220.65478515625,3851.73974609375
2020-11-06 00:00:00+05:30,6870.809343337505,6912.468226834899,6675.10947202417,6692.16064453125,1378439,0.0,0.0,MARUTI,6871.583984375,-179.42333984375,-2.6110914201402915,9224.735226687011,7220.65478515625,3851.73974609375
2020-11-09 00:00:00+05:30,6771.942163294284,6813.261867136482,6602.448451463863,6657.81591796875,1479540,0.0,0.0,MARUTI,6692.16064453125,-34.3447265625,-0.5132083401280285,9850.504963271484,7220.65478515625,3851.73974609375
2020-11-10 00:00:00+05:30,6755.617642612029,6756.489478103406,6550.568841604407,6581.57080078125,1695413,0.0,0.0,MARUTI,6657.81591796875,-76.2451171875,-1.1451971356210435,11158.480696064942,7220.65478515625,3851.73974609375
2020-11-11 00:00:00+05:30,6645.076471321652,6688.6729782774,6542.4794528962675,6643.47802734375,1481918,0.0,0.0,MARUTI,6581.57080078125,61.9072265625,0.9406147625905876,9845.089671325197,7220.65478515625,3851.73974609375
2020-11-12 00:00:00+05:30,6643.13863927737,6713.861859441764,6580.165908994007,6623.6171875,1418041,0.0,0.0,MARUTI,6643.47802734375,-19.86083984375,-0.2989524427115615,9392.560740179688,7220.65478515625,3851.73974609375
2020-11-13 00:00:00+05:30,6665.421324852223,6665.421324852223,6574.353068378951,6596.8779296875,970632,0.0,0.0,MARUTI,6623.6171875,-26.7392578125,-0.403695700635628,6403.140818648438,7220.65478515625,3851.73974609375
2020-11-14 00:00:00+05:30,6636.357283989748,6645.94842107438,6621.8251147547335,6638.537109375,128193,0.0,0.0,MARUTI,6596.8779296875,41.6591796875,0.6314984168499451,851.0139876621093,7220.65478515625,3851.73974609375
2020-11-17 00:00:00+05:30,6650.889259764122,6778.6753695765,6648.951637255814,6763.70751953125,1243068,0.0,0.0,MARUTI,6638.537109375,125.17041015625,1.8855119447849928,8407.748378888671,7220.65478515625,3851.73974609375
2020-11-18 00:00:00+05:30,6762.253933595456,6849.495193049785,6731.300226493621,6834.28466796875,1400300,0.0,0.0,MARUTI,6763.70751953125,70.5771484375,1.0434683675143783,9570.04882055664,7220.65478515625,3851.73974609375
2020-11-19 00:00:00+05:30,6811.711263321272,6907.623568124117,6699.5231202576615,6746.12255859375,1305695,0.0,0.0,MARUTI,6834.28466796875,-88.162109375,-1.2899976172810357,8808.378494143066,7220.65478515625,3851.73974609375
