Date,DAYOPEN,DAYHIGH,DAYLOW,LTP,VOLUME(QUANTITY MN),Dividends,Stock Splits,Symbol,PREVCLOSE,CHNG,%CHNG,TURNOVER(INR MN),52W HIGH,52W LOW
2023-12-19 00:00:00+05:30,1245.821234421786,1250.808509179279,1236.844139858298,1246.4696044921875,1940755,0.0,0.0,CHOLAFIN,1245.1231689453125,1.346435546875,0.1081367354215651,2419.092117266235,1256.4940185546875,662.7650756835938
2023-12-20 00:00:00+05:30,1248.913330917251,1254.5988972443658,1226.670158367649,1235.996337890625,2525322,0.0,0.0,CHOLAFIN,1246.4696044921875,-10.4732666015625,-0.8402344159711231,3121.288743994629,1256.4940185546875,662.7650756835938
2023-12-21 00:00:00+05:30,1207.5190195106793,1236.245772710856,1207.5190195106793,1224.9246826171875,1781569,0.0,0.0,CHOLAFIN,1235.996337890625,-11.0716552734375,-0.8957676438048836,2182.2878418856203,1256.4940185546875,662.7650756835938
2023-12-22 00:00:00+05:30,1226.8196661192944,1260.084886084305,1222.3311188476946,1247.61669921875,1114151,0.0,0.0,CHOLAFIN,1224.9246826171875,22.6920166015625,1.8525234182626225,1390.0333930512695,1256.4940185546875,662.7650756835938
2023-12-26 00:00:00+05:30,1246.818727014405,1258.9876290862092,1231.8569022902325,1242.1307373046875,1135900,0.0,0.0,CHOLAFIN,1247.61669921875,-5.4859619140625,-0.4397153322408858,1410.9363045043945,1256.4940185546875,662.7650756835938
2023-12-27 00:00:00+05:30,1245.023223283267,1261.581072906156,1243.128156280806,1250.010498046875,1763459,0.0,0.0,CHOLAFIN,1242.1307373046875,7.8797607421875,0.6343745070897991,2204.342262875244,1256.4940185546875,662.7650756835938
2023-12-28 00:00:00+05:30,1261.7805329406117,1275.6451813303847,1225.1739843646883,1232.5550537109375,3153634,0.0,0.0,CHOLAFIN,1250.010498046875,-17.4554443359375,-1.396423819096832,3887.0275242546386,1256.4940185546875,662.7650756835938
2023-12-29 00:00:00+05:30,1236.9938567442996,1263.7255779941331,1236.9938567442996,1256.5938720703125,1366337,0.0,0.0,CHOLAFIN,1232.5550537109375,24.038818359375,1.950324108201065,1716.9307013829346,1256.5938720703125,662.7650756835938
2024-01-01 00:00:00+05:30,1256.493999801697,1256.793285001983,1216.8950854781106,1222.2314453125,726699,0.0,0.0,CHOLAFIN,1256.5938720703125,-34.3624267578125,-2.7345690219862666,888.1943690771484,1256.5938720703125,662.7650756835938
2024-01-02 00:00:00+05:30,1226.6701369744692,1228.864489144086,1211.458949101541,1216.9947509765625,2240606,0.0,0.0,CHOLAFIN,1222.2314453125,-5.2366943359375,-0.4284535761226944,2726.8057410065917,1256.5938720703125,662.7650756835938
2024-01-03 00:00:00+05:30,1217.842602058146,1246.81871776281,1215.0498011861416,1237.3428955078125,1378408,0.0,0.0,CHOLAFIN,1216.9947509765625,20.34814453125,1.6719993668766346,1705.5633459111327,1256.5938720703125,662.7650756835938
2024-01-04 00:00:00+05:30,1244.0258153535242,1297.4395787946107,1240.5846443404166,1293.948486328125,2922785,0.0,0.0,CHOLAFIN,1237.3428955078125,56.6055908203125,4.574769938536823,3781.933226612549,1293.948486328125,662.7650756835938
2024-01-05 00:00:00+05:30,1301.9779919658326,1301.9779919658326,1244.9234959003322,1254.648681640625,1075135,0.0,0.0,CHOLAFIN,1293.948486328125,-39.2998046875,-3.037200097433723,1348.916710335693,1293.948486328125,662.7650756835938
