Date,DAYOPEN,DAYHIGH,DAYLOW,LTP,VOLUME(QUANTITY MN),Dividends,Stock Splits,Symbol,PREVCLOSE,CHNG,%CHNG,TURNOVER(INR MN),52W HIGH,52W LOW,open,high,low,close,volume,aroon_up,aroon_down,aroon_indicator,bb_bbm,bb_bbh,bb_bbl,bb_bbw,bb_bbp,bb_bbhi,bb_bbli,coppock_curve,ema_9,ema_12,ema_21,ema_26,ema_50,ema_200,macd,macd_signal,macd_diff,psar,psar_up,psar_down,psar_up_indicator,psar_down_indicator,macd_buy,macd_sell,aroon_buy,aroon_sell,psar_buy,psar_sell,ema_buy,ema_sell
2022-05-18 00:00:00+05:30,867.0413557015811,872.3774587310119,855.8306569904598,858.0336303710938,8919761,0.0,0.0,LICI,856.9566040039062,1.0770263671875,0.1256803859326569,7653.4549128724975,858.0336303710938,856.9566040039062,867.0413557015811,872.3774587310119,855.8306569904598,858.0336303710938,8919761,,,,,,,,,0.0,0.0,,,,,,,,,,,858.0336303710938,,,0.0,0.0,0,0,0,0,0,0,0,0
2022-05-19 00:00:00+05:30,848.8789798791942,848.8789798791942,820.4851039662799,823.2755126953125,7372427,0.0,0.0,LICI,858.0336303710938,-34.75811767578125,-4.050903885987382,6069.538618233764,858.0336303710938,823.2755126953125,848.8789798791942,848.8789798791942,820.4851039662799,823.2755126953125,7372427,,,,,,,,,0.0,0.0,,,,,,,,,,,823.2755126953125,,,0.0,0.0,0,0,0,0,0,0,0,0
2022-05-20 00:00:00+05:30,830.814598304494,838.8921665498716,807.7568245377648,808.8828125,7078291,0.0,0.0,LICI,823.2755126953125,-14.3927001953125,-1.7482240116911043,5725.507931773437,858.0336303710938,808.8828125,830.814598304494,838.8921665498716,807.7568245377648,808.8828125,7078291,,,,,,,,,0.0,0.0,,,,,,,,,,,872.3774587310119,,872.3774587310119,0.0,1.0,0,0,0,0,1,0,0,0
2022-05-23 00:00:00+05:30,808.8828310465876,834.8779029531222,786.853098963173,799.7771606445312,12444648,0.0,0.0,LICI,808.8828125,-9.10565185546875,-1.1257071747298069,9952.945242660644,858.0336303710938,799.7771606445312,808.8828310465876,834.8779029531222,786.853098963173,799.7771606445312,12444648,,,,,,,,,0.0,0.0,,,,,,,,,,,871.0850460471469,,871.0850460471469,0.0,0.0,0,0,0,0,0,0,0,0
2022-05-24 00:00:00+05:30,800.9031632836931,817.2541322366119,799.7771752750425,805.8965454101562,4287864,0.0,0.0,LICI,799.7771606445312,6.119384765625,0.7651362237818167,3455.574784788574,858.0336303710938,799.7771606445312,800.9031632836931,817.2541322366119,799.7771752750425,805.8965454101562,4287864,,,,,,,,,0.0,0.0,,,,,,,,,,,867.715768163788,,867.715768163788,0.0,0.0,0,0,0,0,0,0,0,0
2022-05-25 00:00:00+05:30,814.121075581882,823.8631256601035,797.2316124985538,803.1551513671875,4013031,0.0,0.0,LICI,805.8965454101562,-2.74139404296875,-0.3401669927215699,3223.086520246216,858.0336303710938,799.7771606445312,814.121075581882,823.8631256601035,797.2316124985538,803.1551513671875,4013031,,,,,,,,,0.0,0.0,,,,,,,,,,,864.4812613957633,,864.4812613957633,0.0,0.0,0,0,0,0,0,0,0,0
2022-05-26 00:00:00+05:30,803.1550855607223,807.5610320910245,784.2584823937663,794.6859130859375,2796468,0.0,0.0,LICI,803.1551513671875,-8.46923828125,-1.0544959173620518,2222.3137259956056,858.0336303710938,794.6859130859375,803.1550855607223,807.5610320910245,784.2584823937663,794.6859130859375,2796468,,,,,,,,,0.0,0.0,,,,,,,,,,,861.3761348984598,,861.3761348984598,0.0,0.0,0,0,0,0,0,0,0,0
2022-05-27 00:00:00+05:30,801.4416767288318,807.4142179915813,797.3294479392858,804.4279174804688,2215807,0.0,0.0,LICI,794.6859130859375,9.74200439453125,1.225893681278549,1782.457010548645,858.0336303710938,794.6859130859375,801.4416767288318,807.4142179915813,797.3294479392858,804.4279174804688,2215807,,,,,,,,,0.0,0.0,,,,,,,,,,,856.7490757481781,,856.7490757481781,0.0,0.0,0,0,0,0,0,0,0,0
2022-05-30 00:00:00+05:30,812.5544516136845,823.81409243627,808.0505594289665,820.2403564453125,3133717,0.0,0.0,LICI,804.4279174804688,15.81243896484375,1.9656750618961043,2570.401149078735,858.0336303710938,794.6859130859375,812.5544516136845,823.81409243627,808.0505594289665,820.2403564453125,3133717,,,,,,,,,0.0,0.0,,816.0462519409376,,,,,,,,,852.3996401469134,,852.3996401469134,0.0,0.0,0,0,0,0,0,0,0,0
2022-05-31 00:00:00+05:30,793.0703226873766,804.8195126531155,793.0703226873766,794.3431396484375,4373090,0.0,0.0,LICI,820.2403564453125,-25.897216796875,-3.1572717183907097,3473.7340405651858,858.0336303710938,794.3431396484375,793.0703226873766,804.8195126531155,793.0703226873766,794.3431396484375,4373090,,,,,,,,,0.0,0.0,,811.7056294824376,,,,,,,,,848.3111706817245,,848.3111706817245,0.0,0.0,0,0,0,0,0,0,0,0
