Date,DAYOPEN,DAYHIGH,DAYLOW,LTP,VOLUME(QUANTITY MN),Dividends,Stock Splits,Symbol,PREVCLOSE,CHNG,%CHNG,TURNOVER(INR MN),52W HIGH,52W LOW,open,high,low,close,volume,aroon_up,aroon_down,aroon_indicator,bb_bbm,bb_bbh,bb_bbl,bb_bbw,bb_bbp,bb_bbhi,bb_bbli,coppock_curve,ema_9,ema_12,ema_21,ema_26,ema_50,ema_200,macd,macd_signal,macd_diff,psar,psar_up,psar_down,psar_up_indicator,psar_down_indicator,macd_buy,macd_sell,aroon_buy,aroon_sell,psar_buy,psar_sell,ema_buy,ema_sell
2015-06-09 00:00:00+05:30,425.5335696132094,445.54903304206306,424.4339401828147,442.0137634277344,561100,0.0,0.0,BAJFINANCE,431.4369201660156,10.57684326171875,2.4515387458377025,248.01392265930176,442.0137634277344,431.4369201660156,425.5335696132094,445.54903304206306,424.4339401828147,442.0137634277344,561100,,,,,,,,,0.0,0.0,,,,,,,,,,,442.0137634277344,,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-10 00:00:00+05:30,439.2791509528667,443.2340196928591,434.55261343119264,439.2019958496094,227980,0.0,0.0,BAJFINANCE,442.0137634277344,-2.811767578125,-0.6361267025533925,100.12927101379394,442.0137634277344,431.4369201660156,439.2791509528667,443.2340196928591,434.55261343119264,439.2019958496094,227980,,,,,,,,,0.0,0.0,,,,,,,,,,,439.2019958496094,,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-11 00:00:00+05:30,443.71626560818146,460.3074073145272,436.61681948834183,450.0151062011719,859420,0.0,0.0,BAJFINANCE,439.2019958496094,10.8131103515625,2.461990258182958,386.75198257141113,450.0151062011719,431.4369201660156,443.71626560818146,460.3074073145272,436.61681948834183,450.0151062011719,859420,,,,,,,,,0.0,0.0,,,,,,,,,,,445.54903304206306,,445.54903304206306,0.0,1.0,0,0,0,0,1,0,0,0
2015-06-12 00:00:00+05:30,449.9861801169176,454.72237259767354,434.93840486220887,451.0906372070313,389000,0.0,0.0,BAJFINANCE,450.0151062011719,1.075531005859375,0.2389988671577119,175.47425787353515,451.0906372070313,431.4369201660156,449.9861801169176,454.72237259767354,434.93840486220887,451.0906372070313,389000,,,,,,,,,0.0,0.0,,,,,,,,,,,436.61681948834183,436.61681948834183,,1.0,0.0,0,0,0,0,0,1,0,0
2015-06-15 00:00:00+05:30,451.55367079161704,456.526185871388,448.9251281823309,454.838134765625,267870,0.0,0.0,BAJFINANCE,451.0906372070313,3.74749755859375,0.8307637644169967,121.83749115966796,454.838134765625,431.4369201660156,451.55367079161704,456.526185871388,448.9251281823309,454.838134765625,267870,,,,,,,,,0.0,0.0,,,,,,,,,,,436.61681948834183,436.61681948834183,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-16 00:00:00+05:30,454.8092184100564,455.29151874771287,447.1068961475752,453.3768005371094,223360,0.0,0.0,BAJFINANCE,454.838134765625,-1.461334228515625,-0.3212866549258541,101.26624216796876,454.838134765625,431.4369201660156,454.8092184100564,455.29151874771287,447.1068961475752,453.3768005371094,223360,,,,,,,,,0.0,0.0,,,,,,,,,,,434.93840486220887,434.93840486220887,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-17 00:00:00+05:30,453.60339280114334,462.0436473189743,453.05356344189374,460.7124938964844,981500,0.0,0.0,BAJFINANCE,453.3768005371094,7.335693359375,1.6180125120395448,452.1893127593994,460.7124938964844,431.4369201660156,453.60339280114334,462.0436473189743,453.05356344189374,460.7124938964844,981500,,,,,,,,,0.0,0.0,,,,,,,,,,,435.80191610257606,435.80191610257606,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-18 00:00:00+05:30,460.71257829807706,474.3906090603866,460.71257829807706,472.93408203125,810390,0.0,0.0,BAJFINANCE,460.7124938964844,12.221588134765623,2.652758129349026,383.2610507373047,472.93408203125,431.4369201660156,460.71257829807706,474.3906090603866,460.71257829807706,472.93408203125,810390,,,,,,,,,0.0,0.0,,,,,,,,,,,437.37641997555994,437.37641997555994,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-19 00:00:00+05:30,473.0401587615091,505.52793143028487,473.0401587615091,497.54583740234375,786300,0.0,0.0,BAJFINANCE,472.93408203125,24.61175537109375,5.204056190111391,391.2202919494629,497.54583740234375,431.4369201660156,473.0401587615091,505.52793143028487,473.0401587615091,497.54583740234375,786300,,,,,,,,,0.0,0.0,,463.5714429192189,,,,,,,,,440.3375551023461,440.3375551023461,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-22 00:00:00+05:30,501.5922920042054,525.6108695365328,496.002448234916,519.5628051757812,1295610,0.0,0.0,BAJFINANCE,497.54583740234375,22.0169677734375,4.425113450528847,673.1507660137939,519.5628051757812,431.4369201660156,501.5922920042054,525.6108695365328,496.002448234916,519.5628051757812,1295610,,,,,,,,,0.0,0.0,,474.7697153705314,,,,,,,,,446.85659273513994,446.85659273513994,,0.0,0.0,0,0,0,0,0,0,0,0
