Date,DAYOPEN,DAYHIGH,DAYLOW,LTP,VOLUME(QUANTITY MN),Dividends,Stock Splits,Symbol,PREVCLOSE,CHNG,%CHNG,TURNOVER(INR MN),52W HIGH,52W LOW,open,high,low,close,volume,aroon_up,aroon_down,aroon_indicator,bb_bbm,bb_bbh,bb_bbl,bb_bbw,bb_bbp,bb_bbhi,bb_bbli,coppock_curve,ema_9,ema_12,ema_21,ema_26,ema_50,ema_200,macd,macd_signal,macd_diff,psar,psar_up,psar_down,psar_up_indicator,psar_down_indicator,macd_buy,macd_sell,aroon_buy,aroon_sell,psar_buy,psar_sell,ema_buy,ema_sell
2015-06-09 00:00:00+05:30,238.0980796403755,242.2220676409445,237.38268358812763,241.6329345703125,19411474,0.0,0.0,ICICIBANK,238.30844116210935,3.324493408203125,1.3950380406129372,4690.451426955322,241.6329345703125,238.30844116210935,238.0980796403755,242.2220676409445,237.38268358812763,241.6329345703125,19411474,,,,,,,,,0.0,0.0,,,,,,,,,,,241.6329345703125,,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-10 00:00:00+05:30,241.54875128717424,247.73476109600875,241.29625359518263,246.177734375,17487792,0.0,0.0,ICICIBANK,241.6329345703125,4.5447998046875,1.880869349523632,4305.10501378125,246.177734375,238.30844116210935,241.54875128717424,247.73476109600875,241.29625359518263,246.177734375,17487792,,,,,,,,,0.0,0.0,,,,,,,,,,,246.177734375,,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-11 00:00:00+05:30,249.1234786214136,250.1334412279273,241.1279719273427,242.8112335205078,21760535,0.0,0.0,ICICIBANK,246.177734375,-3.3665008544921875,-1.367508261069635,5283.702345416184,246.177734375,238.30844116210935,249.1234786214136,250.1334412279273,241.1279719273427,242.8112335205078,21760535,,,,,,,,,0.0,0.0,,,,,,,,,,,242.2220676409445,,242.2220676409445,0.0,1.0,0,0,0,0,1,0,0,0
2015-06-12 00:00:00+05:30,243.65281325798185,249.9650570361139,241.67495728537384,249.08132934570312,20748570,0.0,0.0,ICICIBANK,242.8112335205078,6.2700958251953125,2.5822923158395557,5168.081397622375,249.08132934570312,238.30844116210935,243.65281325798185,249.9650570361139,241.67495728537384,249.08132934570312,20748570,,,,,,,,,0.0,0.0,,,,,,,,,,,241.1279719273427,241.1279719273427,,1.0,0.0,0,0,0,0,0,1,0,0
2015-06-15 00:00:00+05:30,248.2817810857566,252.78450039916447,246.76682345667572,251.8166351318359,17020704,0.0,0.0,ICICIBANK,249.08132934570312,2.7353057861328125,1.0981576954475167,4286.096408854981,251.8166351318359,238.30844116210935,248.2817810857566,252.78450039916447,246.76682345667572,251.8166351318359,17020704,,,,,,,,,0.0,0.0,,,,,,,,,,,241.1279719273427,241.1279719273427,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-16 00:00:00+05:30,250.00712025379036,255.01486329884668,247.35599374807032,254.21530151367188,15828124,0.0,0.0,ICICIBANK,251.8166351318359,2.3986663818359375,0.9525448469995405,4023.751315055786,254.21530151367188,238.30844116210935,250.00712025379036,255.01486329884668,247.35599374807032,254.21530151367188,15828124,,,,,,,,,0.0,0.0,,,,,,,,,,,241.5942330662156,241.5942330662156,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-17 00:00:00+05:30,256.0668700953314,256.1089389075123,252.5320162557103,253.6261444091797,16849471,0.0,0.0,ICICIBANK,254.21530151367188,-0.5891571044921875,-0.2317551701192551,4273.466365064285,254.21530151367188,238.30844116210935,256.0668700953314,256.1089389075123,252.5320162557103,253.6261444091797,16849471,,,,,,,,,0.0,0.0,,,,,,,,,,,242.39947088017345,242.39947088017345,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-18 00:00:00+05:30,256.31944132580463,257.28730681451134,254.4678479969118,255.3094787597656,15455462,0.0,0.0,ICICIBANK,253.6261444091797,1.6833343505859375,0.6637069512321977,3945.925947211365,255.3094787597656,238.30844116210935,256.31944132580463,257.28730681451134,254.4678479969118,255.3094787597656,15455462,,,,,,,,,0.0,0.0,,,,,,,,,,,243.49622832236057,243.49622832236057,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-19 00:00:00+05:30,252.8266115467027,257.5397599549708,252.8266115467027,256.31939697265625,9060393,0.0,0.0,ICICIBANK,255.3094787597656,1.009918212890625,0.3955662820654266,2322.3544700952757,256.31939697265625,238.30844116210935,252.8266115467027,257.5397599549708,252.8266115467027,256.31939697265625,9060393,,,,,,,,,0.0,0.0,,251.1568256254688,,,,,,,,,244.87533617157564,244.87533617157564,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-22 00:00:00+05:30,257.87638754573,265.8719205500399,257.58182107646377,265.1565246582031,17123638,0.0,0.0,ICICIBANK,256.31939697265625,8.837127685546875,3.447701496617366,4540.444341585144,265.1565246582031,238.30844116210935,257.87638754573,265.8719205500399,257.58182107646377,265.1565246582031,17123638,,,,,,,,,0.0,0.0,,253.9567654320157,,,,,,,,,246.39506702558305,246.39506702558305,,0.0,0.0,0,0,0,0,0,0,0,0
