Date,DAYOPEN,DAYHIGH,DAYLOW,LTP,VOLUME(QUANTITY MN),Dividends,Stock Splits,Symbol,PREVCLOSE,CHNG,%CHNG,TURNOVER(INR MN),52W HIGH,52W LOW,open,high,low,close,volume,aroon_up,aroon_down,aroon_indicator,bb_bbm,bb_bbh,bb_bbl,bb_bbw,bb_bbp,bb_bbhi,bb_bbli,coppock_curve,ema_9,ema_12,ema_21,ema_26,ema_50,ema_200,macd,macd_signal,macd_diff,psar,psar_up,psar_down,psar_up_indicator,psar_down_indicator,macd_buy,macd_sell,aroon_buy,aroon_sell,psar_buy,psar_sell,ema_buy,ema_sell
2015-06-09 00:00:00+05:30,939.6487302220106,945.1712796104532,928.4633964288668,934.57470703125,1416730,0.0,0.0,LT,941.2185668945312,-6.64385986328125,-0.7058785384145244,1324.0400246923828,941.2185668945312,934.57470703125,939.6487302220106,945.1712796104532,928.4633964288668,934.57470703125,1416730,,,,,,,,,0.0,0.0,,,,,,,,,,,934.57470703125,,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-10 00:00:00+05:30,936.87345862131,963.168758001588,936.312826498986,956.5248413085938,2389308,0.0,0.0,LT,934.57470703125,21.95013427734375,2.3486762601429776,2285.4324555373537,956.5248413085938,934.57470703125,936.87345862131,963.168758001588,936.312826498986,956.5248413085938,2389308,,,,,,,,,0.0,0.0,,,,,,,,,,,956.5248413085938,,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-11 00:00:00+05:30,961.486468554118,966.8407552246664,936.4526760063944,939.7606201171876,2981295,0.0,0.0,LT,956.5248413085938,-16.76422119140625,-1.7526174404913109,2801.7036379522706,956.5248413085938,934.57470703125,961.486468554118,966.8407552246664,936.4526760063944,939.7606201171876,2981295,,,,,,,,,0.0,0.0,,,,,,,,,,,963.168758001588,,945.1712796104532,0.0,1.0,0,0,0,0,1,0,0,0
2015-06-12 00:00:00+05:30,938.891746268514,943.713428230635,925.0993356412868,929.2763061523438,1835109,0.0,0.0,LT,939.7606201171876,-10.48431396484375,-1.1156366568686782,1705.3233129069213,956.5248413085938,929.2763061523438,938.891746268514,943.713428230635,925.0993356412868,929.2763061523438,1835109,,,,,,,,,0.0,0.0,,,,,,,,,,,944.996907538372,,944.996907538372,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-15 00:00:00+05:30,933.6213202355632,949.9927799683344,926.2205880605864,935.41552734375,1700772,0.0,0.0,LT,929.2763061523438,6.13922119140625,0.6606454023158747,1590.9285372714844,956.5248413085938,929.2763061523438,933.6213202355632,949.9927799683344,926.2205880605864,935.41552734375,1700772,,,,,,,,,0.0,0.0,,,,,,,,,,,925.0993356412868,925.0993356412868,,1.0,0.0,0,0,0,0,0,1,0,0
2015-06-16 00:00:00+05:30,936.3127257443456,944.722719979591,928.3792841609558,940.461669921875,2043630,0.0,0.0,LT,935.41552734375,5.046142578125,0.5394546520362201,1921.9556825024415,956.5248413085938,929.2763061523438,936.3127257443456,944.722719979591,928.3792841609558,940.461669921875,2043630,,,,,,,,,0.0,0.0,,,,,,,,,,,925.0993356412868,925.0993356412868,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-17 00:00:00+05:30,945.2832779759068,965.7476298985836,939.6766498120596,959.2158203125,3984108,0.0,0.0,LT,940.461669921875,18.754150390625,1.9941429821571488,3821.619423433594,959.2158203125,929.2763061523438,945.2832779759068,965.7476298985836,939.6766498120596,959.2158203125,3984108,,,,,,,,,0.0,0.0,,,,,,,,,,,925.5972045278276,925.5972045278276,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-18 00:00:00+05:30,961.5426008147444,969.6722267784284,958.0383685016152,962.748046875,2842159,0.0,0.0,LT,959.2158203125,3.5322265625,0.3682410660563591,2736.283026158203,962.748046875,929.2763061523438,961.5426008147444,969.6722267784284,958.0383685016152,962.748046875,2842159,,,,,,,,,0.0,0.0,,,,,,,,,,,927.203221542658,927.203221542658,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-19 00:00:00+05:30,967.1494902901072,976.7369057695464,957.1976279812552,962.1595458984376,2126232,0.0,0.0,LT,962.748046875,-0.5885009765625,-0.0611272054482712,2045.7744155947264,962.748046875,929.2763061523438,967.1494902901072,976.7369057695464,957.1976279812552,962.1595458984376,2126232,,,,,,,,,0.0,0.0,,949.2704872396878,,,,,,,,,929.751361856804,929.751361856804,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-22 00:00:00+05:30,967.1494336148876,974.99879657183,962.4118304323066,971.3544311523438,1613481,0.0,0.0,LT,962.1595458984376,9.19488525390625,0.9556507850598026,1567.2619189301147,971.3544311523438,929.2763061523438,967.1494336148876,974.99879657183,962.4118304323066,971.3544311523438,1613481,,,,,,,,,0.0,0.0,,953.6872760222192,,,,,,,,,933.5102053698236,933.5102053698236,,0.0,0.0,0,0,0,0,0,0,0,0
2015-06-23 00:00:00+05:30,976.1198699545708,993.5005914851188,974.157606594806,990.4448852539062,2350728,0.0,0.0,LT,971.3544311523438,19.0904541015625,1.9653438013264617,2328.2665242231446,990.4448852539062,929.2763061523438,976.1198699545708,993.5005914851188,974.157606594806,990.4448852539062,2350728,,,,,,,,,0.0,0.0,,961.0387978685566,,,,,,,,,936.9683414018014,936.9683414018014,,0.0,0.0,0,0,0,0,0,0,0,0
